"","code","name","stock"
"75311","00876209","미래엔에듀파트너","208890"
"75391","01168383","일동제약","249420"
"75395","00407975","엔터미디어","068420"
"75451","00137058","신일제약","012790"
"75499","00105244","알보젠코리아","002250"
"75505","00163761","한창제지","009460"
"75571","00210740","대화제약","067080"
"75599","01116274","엠앤씨생명과학","225860"
"75639","00557933","진도","088790"
"75644","01246742","테크트랜스","258050"
"75677","00158149","한국쉘석유","002960"
"75694","00155212","포스코 ICT","022100"
"75705","01235296","셀리드","299660"
"75722","01182408","소프트캠프","258790"
"75735","00450339","에스에프씨","112240"
"75748","00660291","옵티시스","109080"
"75788","00619640","이엔드디","101360"
"75798","00441304","가온미디어","078890"
"75821","00411048","에스앤에스텍","101490"
"75829","00548519","에스엔피제네틱스","086460"
"75847","00126201","삼성공조","006660"
"75881","00766106","트루윈","105550"
"75897","00117188","효성","004800"
"75904","00866594","미애부","225850"
"75923","01415892","제이알글로벌리츠","348950"
"75938","00143262","우진아이엔에스","010400"
"75941","00156691","한국공항","005430"
"76031","00914040","씨엠에스에듀","225330"
"76046","00350738","제네시스디벨롭먼트홀딩스","053320"
"76074","01223219","에이에프더블류","312610"
"76110","00118044","동원수산","030720"
"76112","00124197","세아제강지주","003030"
"76153","00673301","전우정밀","120780"
"76175","00191588","삼원강재","023000"
"76242","01101041","패션플랫폼","225590"
"76267","01101722","한송네오텍","226440"
"76269","01014657","비즈니스온","138580"
"76288","00976615","틸론","217880"
"76291","00148984","조선내화","000480"
"76293","00133238","성지건설","005980"
"76385","00126779","삼아알미늄","006110"
"76459","00167004","흥구석유","024060"
"76500","00545929","제넥신","095700"
"76534","00261373","마크로젠","038290"
"76537","00172936","동일산업","004890"
"76548","00888347","휴젤","145020"
"76554","01513440","한국9호스팩","368770"
"76574","00380429","CMG제약","058820"
"76641","00366845","탑엔지니어링","065130"
"76642","00993931","동양파일","228340"
"76650","00296005","우리로","046970"
"76695","00115612","동부건설","005960"
"76703","00589127","KEC","092220"
"76727","00101488","경동나비엔","009450"
"76761","00126955","삼양식품","003230"
"76777","00519252","THE E&M","089230"
"76788","00103015","고려제약","014570"
"76789","01109122","스템랩","258540"
"76809","00109806","삼일씨엔에스","004440"
"76810","00164308","이마트에브리데이","010090"
"76820","00142591","셰프라인","012250"
"76967","00340917","동원F&B","049770"
"76968","00166333","이노와이즈","086250"
"76970","00274933","신세계푸드","031440"
"76979","00231664","우리기술투자","041190"
"77055","00763701","세틀뱅크","234340"
"77060","00118008","동원금속","018500"
"77061","00145109","유한양행","000100"
"77126","00150633","지누스","013890"
"77135","00203847","국일신동","060480"
"77160","00537221","바이오코아","216400"
"77162","00962922","팬젠","222110"
"77204","00360577","엑사이엔씨","054940"
"77208","01076550","주노콜렉션","221670"
"77211","00103042","케이씨티시","009070"
"77257","00415646","드림텍","192650"
"77289","00112679","대창단조","015230"
"77297","00173731","씨앤에스자산관리","032040"
"77324","00102432","계룡건설산업","013580"
"77326","00138695","뉴아세아조인트","013340"
"77331","01022902","애드바이오텍","179530"
"77345","00126362","삼성SDI","006400"
"77370","01065679","이노인스트루먼트","215790"
"77476","00365624","광진윈텍","090150"
"77481","01049167","미코바이오메드","214610"
"77507","00150439","진양산업","003780"
"77547","00255044","현대통신","039010"
"77572","00646732","진양홀딩스","100250"
"77580","00129271","삼화전기","009470"
"77612","00152385","에이프로젠 KIC","007460"
"77624","00920379","티엘비","356860"
"77628","00430089","삼보오토","070080"
"77653","00963000","썬테크","217320"
"77696","01261893","케이씨텍","281820"
"77704","00158501","에스원","012750"
"77710","00580056","스맥","099440"
"77727","00166175","대호피앤씨","021040"
"77798","00173795","신흥","004080"
"77803","00493501","씨디네트웍스","073710"
"77808","00155498","풍림산업","001310"
"77862","00101628","경방","000050"
"77902","01179608","포인트엔지니어링","256630"
"77909","00317089","에스디","066930"
"77911","01267222","캐리소프트","317530"
"77950","00117072","동양건설산업","005900"
"77954","00118965","티에이치엔","019180"
"77956","00228712","동우팜투테이블","088910"
"78005","01109955","링크제니시스","219420"
"78043","00159254","한국전자홀딩스","006200"
"78058","00163345","DB","012030"
"78062","00154718","비츠로셀","082920"
"78133","00911955","잇츠한불","226320"
"78135","00323868","웹케시","053580"
"78142","00148470","제일전기공업","199820"
"78203","01108099","현대코퍼레이션홀딩스","227840"
"78215","00527464","에이치시티","072990"
"78240","00111458","대영포장","014160"
"78244","00972293","파멥신","208340"
"78251","00181299","상아프론테크","089980"
"78287","00334615","콜마파마","038710"
"78308","00788773","씨젠","096530"
"78325","00115065","동남합성","023450"
"78338","00164618","현대사료","016790"
"78387","00803425","코리아에프티","123410"
"78411","00103644","비츠로테크","042370"
"78480","01014055","에스트래픽","234300"
"78487","00521433","엔지브이아이","093510"
"78492","00551920","네오팜","092730"
"78493","00525864","피앤씨테크","237750"
"78520","00298377","아이씨디","040910"
"78562","00117382","디와이홀딩스","004510"
"78716","00521390","뉴파워프라즈마","144960"
"78726","00297989","오르비텍","046120"
"78734","00228059","휴온스글로벌","084110"
"78752","00390514","이루온","065440"
"78794","01274310","이오플로우","294090"
"78797","00366517","KC산업","112190"
"78799","00156895","아주IB투자","027360"
"78862","01199189","이랜시스","264850"
"78906","00828761","레이","228670"
"78909","01070149","올리패스","244460"
"78956","00226866","인탑스","049070"
"78966","00535676","테크윙","089030"
"78971","00357607","케이피티유","054410"
"78997","01335930","티움바이오","321550"
"79002","00128971","대림건설","001880"
"79063","00823429","한국화장품","123690"
"79085","00337296","원포유","122830"
"79120","00112457","대주산업","003310"
"79137","00239639","삼표시멘트","038500"
"79231","01412938","에이스캠퍼","322190"
"79281","00770312","마니커에프앤지","195500"
"79283","00480783","상신이디피","091580"
"79319","00447575","제이앤티씨","204270"
"79340","00166573","환인제약","016580"
"79350","00137207","유니켐","011330"
"79352","01329957","국전약품","307750"
"79361","00606886","엔지켐생명과학","183490"
"79370","01183407","이십일스토어","270020"
"79386","00110583","대성엘텍","025440"
"79399","00162063","한신공영","004960"
"79409","00244747","파크시스템스","140860"
"79420","00693554","티케이케미칼","104480"
"79464","00366942","미코","059090"
"79565","00103662","광명전기","017040"
"79614","00407814","크리스탈지노믹스","083790"
"79681","00259545","엠에스오토텍","123040"
"79707","00650629","SBS미디어홀딩스","101060"
"79708","01070857","켐온","217600"
"79760","01108248","지노믹트리","228760"
"79775","00101336","경남에너지","008020"
"79776","00867034","듀켐바이오","176750"
"79930","00807555","메가엠디","133750"
"79952","00161046","한독","002390"
"79983","00130091","샘표","007540"
"80001","01259232","노바텍","285490"
"80010","01394669","대신밸런스제7호스팩","332290"
"80032","00125530","SPC삼립","005610"
"80089","01062177","제놀루션","225220"
"80098","00160418","한국프랜지공업","010100"
"80105","00471068","덕산하이메탈","077360"
"80134","00121932","미원상사","002840"
"80160","00362441","현대오토에버","307950"
"80208","00150828","진흥기업","002780"
"80278","00152862","코오롱","002020"
"80294","00487546","웰크론한텍","076080"
"80296","01275665","리메드","302550"
"80302","01440153","IBKS제14호스팩","351320"
"80315","00128227","삼정펄프","009770"
"80374","00604426","인터로조","119610"
"80401","00359261","빛샘전자","072950"
"80444","00897752","천보","278280"
"80467","00476036","에프엔에스테크","083500"
"80470","01265251","압타머사이언스","291650"
"80510","00252269","아이에이","038880"
"80536","01167056","샘표식품","248170"
"80543","00127857","삼익악기","002450"
"80550","00107303","피엔에스커튼월","033220"
"80578","01344336","신테카바이오","226330"
"80609","00706715","미원홀딩스","107590"
"80616","00198378","녹십자셀","031390"
"80622","01182550","EDGC","245620"
"80634","00763473","코스메카코리아","241710"
"80654","00684714","풍산","103140"
"80678","00762377","씨앗","103660"
"80694","00302582","캐스텍코리아","071850"
"80721","00109781","대림제지","017650"
"80743","00145464","이구산업","025820"
"80745","00141282","에이치디씨영창","001890"
"80750","01042979","휴마시스","205470"
"80753","00115472","미주제강","002670"
"80769","01309388","티라유텍","322180"
"80772","00455875","와토스코리아","079000"
"80828","00131504","서한","011370"
"80839","00645089","NHN벅스","104200"
"80857","00115384","동방아그로","007590"
"80874","00450931","우양에이치씨","101970"
"80940","00163716","한창","005110"
"80960","00765851","위더스제약","330350"
"80968","00389998","이엔코퍼레이션","066980"
"80985","01262032","롯데정보통신","286940"
"81112","01073678","얼라인드","238120"
"81121","00181943","에스제이엠홀딩스","025530"
"81138","01146822","아이퀘스트","262840"
"81144","00659815","금오하이텍","165270"
"81149","01020843","엔에스","217820"
"81173","00133089","성원","015200"
"81187","00135111","수산중공업","017550"
"81201","01325429","네온테크","306620"
"81204","00138701","아세아","002030"
"81227","00384762","파커스","065690"
"81230","00341916","오스템임플란트","048260"
"81245","01222432","에스제이그룹","306040"
"81246","00102618","계양전기","012200"
"81253","01234297","미원에스씨","268280"
"81259","00525882","청담러닝","096240"
"81260","00450995","대모","317850"
"81272","00474588","한중엔시에스","107640"
"81302","01318261","더블유에스아이","299170"
"81336","00183215","케이디지엠텍","032290"
"81376","00990262","피노텍","150440"
"81392","00964595","엔바이오니아","317870"
"81395","00155531","풍산홀딩스","005810"
"81423","01058101","라파스","214260"
"81425","00769158","케이엔제이","272110"
"81469","00530556","예스티","122640"
"81478","00190756","와이엔텍","067900"
"81511","01099861","에이텍티앤","224110"
"81534","00776820","영원무역","111770"
"81539","00892526","디케이앤디","263020"
"81541","01276901","삼성스팩2호","291230"
"81556","01255652","레이크머티리얼즈","281740"
"81569","00111999","대원제약","003220"
"81628","00608440","티앤엘","340570"
"81643","00220686","에스피지","058610"
"81647","00406392","엔에스쇼핑","138250"
"81649","00362159","웰크론","065950"
"81689","00577016","수산아이앤티","050960"
"81729","00524421","테스","095610"
"81730","00143226","엠투엔","033310"
"81740","00117498","디피씨","026890"
"81781","00375931","인선이엔티","060150"
"81791","00591441","어보브반도체","102120"
"81795","00398668","휴비츠","065510"
"81796","00606664","케이엔더블유","105330"
"81798","01071944","미래생명자원","218150"
"81812","00765462","씨에스베어링","297090"
"81817","00156488","휴스틸","005010"
"81822","01188749","지앤이헬스케어","299480"
"81825","00307189","에스케이씨솔믹스","057500"
"81891","00605522","소룩스","290690"
"81896","00571298","덕우전자","263600"
"81916","00238199","로지시스","067730"
"81917","00154329","태평양물산","007980"
"81921","00540571","엘디티","096870"
"81922","00169215","에너토크","019990"
"81929","00407036","선바이오","067370"
"81931","00466428","아미노로직스","074430"
"81942","00148461","제일연마","001560"
"81950","00441447","케이씨티","089150"
"81987","00112651","대창","012800"
"81995","00352000","하우리","049130"
"82039","00578325","럭스피아","092590"
"82044","00838962","알서포트","131370"
"82052","00756163","볼빅","206950"
"82077","01256864","에이비엘바이오","298380"
"82110","00301112","삼화네트웍스","046390"
"82162","00610083","비아트론","141000"
"82208","00916516","흥국에프엔비","189980"
"82275","00536286","윈팩","097800"
"82285","01063556","질경이","233990"
"82289","00874937","탑선","180060"
"82296","00117337","동양","001520"
"82315","00130879","서울식품공업","004410"
"82414","00602279","그린플러스","186230"
"82426","00413417","우리손에프앤지","073560"
"82450","01016479","오로스테크놀로지","322310"
"82462","01046708","바디텍메드","206640"
"82473","00602136","디와이피엔에프","104460"
"82480","00129411","삼환기업","000360"
"82492","01363818","롯데리츠","330590"
"82497","00531829","엠아이텍","179290"
"82517","00346610","유앤아이","056090"
"82518","00416414","넥스턴","089140"
"82548","00445054","하나마이크론","067310"
"82607","00141149","영진약품","003520"
"82609","00560849","에스앤디","260970"
"82612","01267684","쿠쿠홈시스","284740"
"82621","00216434","체리부로","066360"
"82625","00159874","한국컴퓨터지주","009760"
"82626","01210190","모비릭스","348030"
"82631","00105280","현대그린푸드","005440"
"82716","00446479","신비앤텍","070480"
"82719","01195828","대원모방","311840"
"82722","00121039","명문제약","017180"
"82727","00184667","유진기업","023410"
"82743","01148909","휴럼","284420"
"82751","01190124","미디어젠","279600"
"82785","00326731","바이오니아","064550"
"82832","01257872","에스퓨얼셀","288620"
"82846","00231105","동성화인텍","033500"
"82856","00577380","신진에스엠","138070"
"82905","00497631","티플랙스","081150"
"82929","01267602","유안타제3호스팩","287410"
"82932","01343920","유안타제4호스팩","313750"
"82956","00550994","아이센스","099190"
"82959","00556712","힘스","238490"
"82977","00396925","엠로","058970"
"83016","00104388","국도화학","007690"
"83023","00162416","한양증권","001750"
"83073","01214248","뉴트리","270870"
"83082","01085187","씨알푸드","236030"
"83090","00905316","하이골드3호","153360"
"83107","00123648","심팩인더스트리","005350"
"83114","01238169","오리온","271560"
"83152","00945457","아이진","185490"
"83216","00861100","아이케이세미콘","149010"
"83217","00161709","퍼시스","016800"
"83233","00125488","삼륭물산","014970"
"83241","00162832","한일단조","024740"
"83275","01408999","유안타제5호스팩","336060"
"83278","01211232","코윈테크","282880"
"83280","01416642","유안타제6호스팩","340360"
"83282","01504804","유안타제7호스팩","367460"
"83287","01436336","이베스트스팩5호","349720"
"83291","01366365","이베스트이안스팩1호","323210"
"83313","00595182","아톤","158430"
"83364","00148920","조광페인트","004910"
"83365","00327819","선익시스템","171090"
"83371","01203376","유비쿼스","264450"
"83379","00489243","동아엘텍","088130"
"83397","00681373","디지캡","197140"
"83437","00631837","안트로젠","065660"
"83443","00526872","이수앱지스","086890"
"83450","01099667","에스디생명공학","217480"
"83461","01117918","셀젠텍","258250"
"83473","00815369","에스제이엠","123700"
"83480","00490179","플랜티넷","075130"
"83482","00158565","한국알콜","017890"
"83491","01047415","정다운","208140"
"83516","00485177","일진파워","094820"
"83525","00371485","켐트로닉스","089010"
"83533","00348292","한빛소프트","047080"
"83554","00363246","우원개발","046940"
"83558","00120508","롯데푸드","002270"
"83574","00162780","한일건설","006440"
"83598","01113754","오션브릿지","241790"
"83616","00125725","포비스티앤씨","016670"
"83627","01450105","미래에셋대우스팩 5호","353490"
"83633","01047840","미스터블루","207760"
"83640","00447982","에스피엠씨","074000"
"83660","00867098","티로보틱스","117730"
"83673","00105156","극동유화","014530"
"83696","00130763","서울반도체","046890"
"83724","00291231","우전","052270"
"83733","01157235","아스타","246720"
"83754","00911229","라온테크","232680"
