"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"358","009580","무림P&P","KOSPI","종이목재",5740,-50,-0.86,357994179760
"359","009200","무림페이퍼","KOSPI","종이목재",2985,-10,-0.33,124203790350
"360","033920","무학","KOSPI","음식료품",6870,-20,-0.29,1.95795e+11
"361","008420","문배철강","KOSPI","철강금속",3800,70,1.88,77913319000
"362","025560","미래산업","KOSPI","의료정밀",3200,0,0,59721372800
"363","007120","미래아이앤지","KOSPI","서비스업",555,-2,-0.36,71863702140
"364","006800","미래에셋대우","KOSPI","증권",9370,-90,-0.95,6046614742960
"365","00680K","미래에셋대우2우B","KOSPI","증권",4340,-35,-0.8,6.076e+11
"366","006805","미래에셋대우우","KOSPI","증권",4900,-5,-0.1,68971175000
"367","357250","미래에셋맵스리츠","KOSPI","서비스업",4745,-5,-0.11,95374500000
"368","085620","미래에셋생명","KOSPI","보험",4040,5,0.12,715145403560
"369","002840","미원상사","KOSPI","화학",158000,-1000,-0.63,7.8526e+11
"370","268280","미원에스씨","KOSPI","화학",117000,-1000,-0.85,5.967e+11
"371","107590","미원홀딩스","KOSPI","기타금융",76200,-300,-0.39,1.76784e+11
"372","134380","미원화학","KOSPI","화학",61500,0,0,135254982000
"373","003650","미창석유","KOSPI","화학",69400,600,0.87,120733236800
"374","155900","바다로19호","KOSPI","서비스업",2360,10,0.43,35872009440
"375","003610","방림","KOSPI","섬유의복",2215,170,8.31,93725709350
"376","001340","백광산업","KOSPI","화학",3700,50,1.37,166198105900
"377","035150","백산","KOSPI","화학",7780,480,6.58,1.88276e+11
"378","002410","범양건영","KOSPI","건설업",5490,-60,-1.08,136327581180
"379","096300","베트남개발1","KOSPI","기타금융",229,0,0,31528768319
"380","007210","벽산","KOSPI","비금속광물",2410,-30,-1.23,165229600000
"381","002760","보락","KOSPI","화학",2150,-10,-0.46,1.28785e+11
"382","003850","보령제약","KOSPI","의약품",20600,400,1.98,1.073672e+12
"383","000890","보해양조","KOSPI","음식료품",1000,25,2.56,127449373000
"384","003000","부광약품","KOSPI","의약품",23700,-800,-3.27,1536660078600
"385","001270","부국증권","KOSPI","증권",22550,250,1.12,233840929300
"386","001275","부국증권우","KOSPI","증권",20200,250,1.25,6.06e+10
"387","026940","부국철강","KOSPI","철강금속",4420,-55,-1.23,8.84e+10
"388","015350","부산가스","KOSPI","전기가스업",57900,900,1.58,6.369e+11
"389","011390","부산산업","KOSPI","비금속광물",125000,-3000,-2.34,1.32e+11
"390","005030","부산주공","KOSPI","운수장비",680,-6,-0.87,38657671560
"391","002070","비비안","KOSPI","섬유의복",3340,-30,-0.89,89297872600
"392","100220","비상교육","KOSPI","서비스업",6630,70,1.07,86168392830
"393","030790","비케이탑스","KOSPI","서비스업",12950,-200,-1.52,170005644550
"394","352820","빅히트","KOSPI","서비스업",207500,-5500,-2.58,7391930200000
"395","005180","빙그레","KOSPI","음식료품",57800,-400,-0.69,569401729800
"396","003960","사조대림","KOSPI","음식료품",16900,200,1.2,154879492300
"397","008040","사조동아원","KOSPI","음식료품",1205,20,1.69,170079243000
"398","007160","사조산업","KOSPI","농업, 임업 및 어업",46200,8650,23.04,2.31e+11
"399","014710","사조씨푸드","KOSPI","음식료품",5160,10,0.19,88847681880
"400","006090","사조오양","KOSPI","음식료품",10300,50,0.49,97054211700
"401","001470","삼부토건","KOSPI","건설업",4325,50,1.17,594888041600
"402","006400","삼성SDI","KOSPI","전기전자",671000,-7000,-1.03,46140999630000
"403","006405","삼성SDI우","KOSPI","전기전자",486000,500,0.1,786297456000
"404","006660","삼성공조","KOSPI","운수장비",8470,50,0.59,68829879580
"405","028260","삼성물산","KOSPI","유통업",120000,-2000,-1.64,22426449720000
"406","02826K","삼성물산우B","KOSPI","유통업",113000,0,0,183899025000
"407","207940","삼성바이오로직스","KOSPI","의약품",719000,-29000,-3.88,4.7572635e+13
"408","032830","삼성생명","KOSPI","보험",80400,2100,2.68,1.608e+13
"409","018260","삼성에스디에스","KOSPI","서비스업",187500,-1500,-0.79,14508337500000
"410","028050","삼성엔지니어링","KOSPI","서비스업",12800,-150,-1.16,2.5088e+12
"411","009150","삼성전기","KOSPI","전기전자",195000,500,0.26,14565270720000
"412","009155","삼성전기우","KOSPI","전기전자",115000,-1500,-1.29,334303160000
"413","005930","삼성전자","KOSPI","전기전자",82100,-300,-0.36,490119147355000
"414","005935","삼성전자우","KOSPI","전기전자",72200,-900,-1.23,59412419740000
"415","001360","삼성제약","KOSPI","의약품",6610,10,0.15,441861095870
"416","010140","삼성중공업","KOSPI","운수장비",6470,-70,-1.07,4.0761e+12
"417","010145","삼성중공우","KOSPI","운수장비",277000,-8500,-2.98,31812065000
"418","016360","삼성증권","KOSPI","증권",37700,-650,-1.69,3.36661e+12
"419","068290","삼성출판사","KOSPI","서비스업",41300,7150,20.94,4.13e+11
"420","029780","삼성카드","KOSPI","기타금융",32600,-200,-0.61,3776999846600
"421","000810","삼성화재","KOSPI","보험",183000,2500,1.39,8669595171000
"422","000815","삼성화재우","KOSPI","보험",138500,0,0,4.42092e+11
"423","006110","삼아알미늄","KOSPI","철강금속",10150,-150,-1.46,1.1165e+11
"424","145990","삼양사","KOSPI","음식료품",56500,-300,-0.53,582709868500
"425","145995","삼양사우","KOSPI","음식료품",40850,-50,-0.12,15117359500
"426","003230","삼양식품","KOSPI","음식료품",89000,-700,-0.78,670438335000
"427","002170","삼양통상","KOSPI","기타제조업",66300,100,0.15,1.989e+11
"428","272550","삼양패키징","KOSPI","화학",23750,0,0,337482845000
"429","000070","삼양홀딩스","KOSPI","기타금융",90800,0,0,777635806800
"430","000075","삼양홀딩스우","KOSPI","기타금융",57100,-400,-0.7,17361711800
"431","002810","삼영무역","KOSPI","유통업",14650,50,0.34,270540788200
"432","005680","삼영전자","KOSPI","전기전자",10500,-50,-0.47,2.1e+11
"433","003720","삼영화학","KOSPI","화학",2820,-40,-1.4,9.588e+10
"434","023000","삼원강재","KOSPI","운수장비",3645,-70,-1.88,1.458e+11
"435","004380","삼익THK","KOSPI","기계",12750,-250,-1.92,2.6775e+11
"436","002450","삼익악기","KOSPI","기타제조업",1630,-5,-0.31,147565391450
"437","004440","삼일씨엔에스","KOSPI","비금속광물",12700,-350,-2.68,161695726900
"438","000520","삼일제약","KOSPI","의약품",20250,0,0,135571644000
"439","009770","삼정펄프","KOSPI","종이목재",28850,-50,-0.17,72124163350
"440","005500","삼진제약","KOSPI","의약품",24400,50,0.21,3.3916e+11
"441","004690","삼천리","KOSPI","전기가스업",82300,-100,-0.12,333728557500
"442","010960","삼호개발","KOSPI","건설업",4530,-70,-1.52,1.1325e+11
"443","004450","삼화왕관","KOSPI","기계",37550,-100,-0.27,80896931450
"444","009470","삼화전기","KOSPI","전기전자",20900,-250,-1.18,138228838000
"445","011230","삼화전자","KOSPI","전기전자",3590,-50,-1.37,37544004600
"446","001820","삼화콘덴서","KOSPI","전기전자",68200,-600,-0.87,7.08939e+11
"447","000390","삼화페인트","KOSPI","화학",10850,-150,-1.36,293429060050
"448","001290","상상인증권","KOSPI","증권",1125,5,0.45,108121991625
"449","041650","상신브레이크","KOSPI","운수장비",4540,145,3.3,97480383000
"450","075180","새론오토모티브","KOSPI","운수장비",5750,-100,-1.71,1.104e+11
"451","007540","샘표","KOSPI","기타금융",50600,600,1.2,145515480000
"452","248170","샘표식품","KOSPI","음식료품",47800,-300,-0.62,218364070800
"453","007860","서연","KOSPI","기타금융",10900,-2550,-18.96,255930299600
"454","200880","서연이화","KOSPI","운수장비",8420,-1550,-15.55,227579439540
"455","017390","서울가스","KOSPI","전기가스업",94000,-100,-0.11,4.7e+11
"456","004410","서울식품","KOSPI","음식료품",440,-15,-3.3,160831820160
"457","004415","서울식품우","KOSPI","음식료품",5080,-110,-2.12,11300460000
"458","021050","서원","KOSPI","철강금속",2815,5,0.18,133640970850
"459","008490","서흥","KOSPI","화학",50700,0,0,586554029100
"460","007610","선도전기","KOSPI","전기전자",3535,0,0,6.363e+10
"461","136490","선진","KOSPI","음식료품",15950,-500,-3.04,379284683800
"462","002820","선창산업","KOSPI","종이목재",4370,-20,-0.46,55096911930
"463","014910","성문전자","KOSPI","전기전자",1985,0,0,38681411145
"464","014915","성문전자우","KOSPI","전기전자",7910,-80,-1,4.746e+09
"465","003080","성보화학","KOSPI","화학",4130,10,0.24,82682600000
"466","004980","성신양회","KOSPI","비금속광물",7800,-100,-1.27,191225369400
"467","004985","성신양회우","KOSPI","비금속광물",12400,-300,-2.36,9121998000
"468","011300","성안","KOSPI","섬유의복",630,-190,-23.17,35820451800
"469","000180","성창기업지주","KOSPI","서비스업",2415,25,1.05,168450114000
"470","002420","세기상사","KOSPI","서비스업",61600,0,0,25107667200
"471","004360","세방","KOSPI","운수창고업",14200,-250,-1.73,274183398000
"472","004365","세방우","KOSPI","운수창고업",7280,30,0.41,26857740000
"473","004490","세방전지","KOSPI","전기전자",84400,-1000,-1.17,1.1816e+12
"474","001430","세아베스틸","KOSPI","철강금속",16200,700,4.52,580966327800
"475","306200","세아제강","KOSPI","철강금속",86200,-2600,-2.93,244489060000
"476","003030","세아제강지주","KOSPI","기타금융",44500,-150,-0.34,184303736500
"477","019440","세아특수강","KOSPI","철강금속",12450,-50,-0.4,106696500000
"478","058650","세아홀딩스","KOSPI","철강금속",75900,1300,1.74,3.036e+11
"479","013000","세우글로벌","KOSPI","유통업",3680,-145,-3.79,105634514080
"480","091090","세원셀론텍","KOSPI","기계",1965,-30,-1.5,139291789755
"481","021820","세원정공","KOSPI","운수장비",8090,0,0,8.09e+10
"482","067830","세이브존I&C","KOSPI","유통업",3135,-40,-1.26,128663205825
"483","033530","세종공업","KOSPI","운수장비",9650,70,0.73,268472273650
"484","075580","세진중공업","KOSPI","운수장비",4900,75,1.55,278562334400
"485","027970","세하","KOSPI","종이목재",1750,30,1.74,100735244750
"486","145210","세화아이엠씨","KOSPI","기계",643,-13,-1.98,101341825045
"487","308170","센트랄모텍","KOSPI","운수장비",30850,600,1.98,265618500000
"488","012600","센트럴인사이트","KOSPI","기계",7730,470,6.47,105049865160
"489","068270","셀트리온","KOSPI","의약품",301500,-5000,-1.63,40710860896500
"490","336370","솔루스첨단소재","KOSPI","전기전자",43800,-300,-0.68,1339831400400
"491","33637K","솔루스첨단소재1우","KOSPI","전기전자",14900,-50,-0.33,109759360000
"492","33637L","솔루스첨단소재2우B","KOSPI","전기전자",26450,-450,-1.67,43538022500
"493","248070","솔루엠","KOSPI","전기전자",23500,500,2.17,1153667146500
"494","004430","송원산업","KOSPI","화학",17500,-400,-2.23,4.2e+11
"495","017550","수산중공업","KOSPI","기계",3645,-160,-4.2,196775919135
"496","053210","스카이라이프","KOSPI","서비스업",8340,-30,-0.36,398835196440
"497","134790","시디즈","KOSPI","기타제조업",60900,-600,-0.98,1.218e+11
"498","016590","신대양제지","KOSPI","종이목재",64800,-100,-0.15,261129873600
"499","029530","신도리코","KOSPI","전기전자",29650,150,0.51,298872859850
"500","004970","신라교역","KOSPI","농업, 임업 및 어업",9960,60,0.61,1.5936e+11
"501","011930","신성이엔지","KOSPI","전기전자",3120,-10,-0.32,629452767840
"502","005390","신성통상","KOSPI","유통업",1540,-30,-1.91,221310920600
"503","004170","신세계","KOSPI","유통업",294500,2500,0.86,2899405804500
"504","035510","신세계 I&C","KOSPI","서비스업",138000,-1000,-0.72,2.3736e+11
"505","034300","신세계건설","KOSPI","건설업",43550,-950,-2.13,1.742e+11
"506","031430","신세계인터내셔날","KOSPI","유통업",204000,1500,0.74,1.45656e+12
"507","031440","신세계푸드","KOSPI","서비스업",69100,100,0.14,267588368000
"508","006880","신송홀딩스","KOSPI","유통업",4200,-115,-2.67,49681203600
"509","005800","신영와코루","KOSPI","섬유의복",92200,200,0.22,8.298e+10
"510","001720","신영증권","KOSPI","증권",56500,500,0.89,530322390500
"511","001725","신영증권우","KOSPI","증권",56500,100,0.18,398537609500
"512","009270","신원","KOSPI","섬유의복",1450,10,0.69,123311623550
"513","009275","신원우","KOSPI","섬유의복",33350,100,0.3,3026179000
"514","002700","신일전자","KOSPI","유통업",2220,25,1.14,157725496620
"515","019170","신풍제약","KOSPI","의약품",94400,4400,4.89,5001783056000
"516","019175","신풍제약우","KOSPI","의약품",93700,4200,4.69,2.0614e+11
"517","002870","신풍제지","KOSPI","종이목재",2930,20,0.69,102428991000
"518","293940","신한알파리츠","KOSPI","서비스업",7290,70,0.97,381486596670
"519","055550","신한지주","KOSPI","기타금융",34000,-50,-0.15,17564384836000
"520","001770","신화실업","KOSPI","철강금속",22100,-1100,-4.74,26848803800
"521","004080","신흥","KOSPI","유통업",12400,-100,-0.8,1.1904e+11
"522","102280","쌍방울","KOSPI","섬유의복",625,-3,-0.48,149599766875
"523","003410","쌍용양회","KOSPI","비금속광물",6820,-10,-0.15,3436322437900
"524","003620","쌍용차","KOSPI","운수장비",2770,0,0,415056805540
"525","004770","써니전자","KOSPI","전기전자",4630,-35,-0.75,161332400930
"526","015540","쎌마테라퓨틱스","KOSPI","서비스업",7430,40,0.54,91630623600
"527","004920","씨아이테크","KOSPI","기타제조업",929,-3,-0.32,23290747188
"528","112610","씨에스윈드","KOSPI","기계",64700,-1900,-2.85,2728489774100
"529","008700","아남전자","KOSPI","전기전자",3185,65,2.08,245642551700
"530","002790","아모레G","KOSPI","화학",65000,-100,-0.15,5359781700000
"531","00279K","아모레G3우(전환)","KOSPI","화학",41350,500,1.22,293262470000
"532","002795","아모레G우","KOSPI","화학",21550,-150,-0.69,138863243500
"533","090430","아모레퍼시픽","KOSPI","화학",237000,-8000,-3.27,13854662130000
"534","090435","아모레퍼시픽우","KOSPI","화학",79700,-200,-0.25,841459051000
"535","002030","아세아","KOSPI","서비스업",92100,400,0.44,201793310400
"536","183190","아세아시멘트","KOSPI","비금속광물",83600,-2900,-3.35,325689632400
"537","002310","아세아제지","KOSPI","종이목재",44200,900,2.08,395877388400
"538","267850","아시아나IDT","KOSPI","서비스업",20400,-100,-0.49,2.2644e+11
"539","020560","아시아나항공","KOSPI","운수창고업",14700,-50,-0.34,1093852930800
"540","122900","아이마켓코리아","KOSPI","유통업",8690,-20,-0.23,307568124600
"541","010780","아이에스동서","KOSPI","비금속광물",54000,-700,-1.28,1668200724000
"542","001780","알루코","KOSPI","철강금속",4665,-80,-1.69,388161975195
"543","018250","애경산업","KOSPI","화학",25600,-350,-1.35,676094336000
"544","161000","애경유화","KOSPI","화학",10550,-200,-1.86,3.38022e+11
"545","011090","에넥스","KOSPI","기타제조업",1930,-40,-2.03,115783867130
"546","005850","에스엘","KOSPI","운수장비",23250,-400,-1.69,1120726190250
"547","012750","에스원","KOSPI","서비스업",82600,-500,-0.6,3138732102800
"548","023960","에쓰씨엔지니어링","KOSPI","건설업",5710,20,0.35,164348571770
"549","298690","에어부산","KOSPI","운수창고업",3610,-45,-1.23,296272700000
"550","140910","에이리츠","KOSPI","서비스업",6880,10,0.15,26094292000
"551","078520","에이블씨엔씨","KOSPI","화학",8000,-140,-1.72,216267672000
"552","015260","에이엔피","KOSPI","전기전자",1330,-55,-3.97,29029123970
"553","007460","에이프로젠 KIC","KOSPI","기계",1840,-20,-1.08,337962209760
"554","003060","에이프로젠제약","KOSPI","의약품",1090,-15,-1.36,434447586030
"555","244920","에이플러스에셋","KOSPI","기타금융",6260,20,0.32,141524158180
"556","036570","엔씨소프트","KOSPI","서비스업",931000,-29000,-3.02,20439194482000
"557","138250","엔에스쇼핑","KOSPI","유통업",10700,100,0.94,360547200000
"558","085310","엔케이","KOSPI","기계",1335,-35,-2.55,106777774920
"559","009810","엔케이물산","KOSPI","유통업",554,-8,-1.42,44009322340
"560","900140","엘브이엠씨홀딩스","KOSPI","유통업",4210,-40,-0.94,355107559690
"561","014440","영보화학","KOSPI","화학",3970,-30,-0.75,7.94e+10
"562","111770","영원무역","KOSPI","유통업",42900,-50,-0.12,1900961977200
"563","009970","영원무역홀딩스","KOSPI","기타금융",41550,-100,-0.24,566558847600
"564","003520","영진약품","KOSPI","의약품",6350,50,0.79,1161368841850
"565","000670","영풍","KOSPI","철강금속",624000,-2000,-0.32,1149432960000
